tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2021-02-19,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,2699,1793,895,12,0,1,11,3790,3693,54,0,0,0,0,0,0,0,0,0,0,10,3,0,
2021-02-19,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2344,1436,908,948,720,148,48,5,2,41,3800,3237,24,0,0,0,0,0,0,0,0,0,0,1,0,0,
2021-02-19,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2383,1703,570,19,4,2,13,1610,1384,2,0,0,0,0,0,0,0,0,0,0,0,428,0,
2021-02-19,32,Provinsi Jawa Barat,3276,KOTA DEPOK,26183,20538,5645,12318,10030,2043,32,0,25,7,32531,25945,322,0,0,0,0,0,0,0,0,0,0,2023,136,0,
2021-02-19,32,Provinsi Jawa Barat,3209,KAB. CIREBON,6477,5573,904,529,381,46,18,0,1,17,5487,5672,172,0,0,0,0,0,0,0,0,0,0,23,0,0,
2021-02-19,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,24646,20100,4546,2231,42,2168,3,3,0,0,2383,1927,55,0,0,0,0,0,0,0,0,0,0,2,0,0,
2021-02-19,32,Provinsi Jawa Barat,3275,KOTA BEKASI,33161,31303,1858,14946,14087,549,1265,818,277,170,30046,27514,195,114,114,0,63,46,17,14,10,4,0,0,495,0,
2021-02-19,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,826,736,72,8,0,4,4,1008,588,1,0,0,0,0,0,0,0,0,0,0,192,151,0,
2021-02-19,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,7764,4519,3245,3576,1348,2193,43,19,15,9,3544,2541,16,0,0,0,0,0,0,0,0,0,0,94,87,0,
2021-02-19,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,18023,12637,5386,8265,7582,584,78,0,0,78,11241,9723,237,233,102,131,0,0,0,0,0,0,0,104,29,0,
2021-02-19,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,25893,19183,6710,19951,15204,4677,174,150,0,24,12291,10096,89,148,29,119,0,0,0,0,0,0,0,110,77,0,
2021-02-19,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,8351,5256,3095,1675,1375,277,66,0,0,66,1794,1499,39,14,5,9,0,0,0,0,0,0,0,2,0,0,
2021-02-19,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3132,2278,854,1986,1850,120,16,4,3,9,1870,1677,60,20,20,0,2,2,0,0,0,0,0,21,1,0,
2021-02-19,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,10313,7423,2890,2415,1560,854,26,2,0,24,2970,2154,42,0,0,0,0,0,0,0,0,0,0,142,19,0,
2021-02-19,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,9827,6399,168,0,0,0,0,0,0,0,0,0,0,135,185,0,
2021-02-19,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,7945,4279,3657,0,0,0,0,7013,5520,137,0,0,0,70,20,50,0,0,0,0,9,60,0,
2021-02-19,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-19,32,Provinsi Jawa Barat,3271,KOTA BOGOR,7996,5312,2684,4168,2752,1213,108,11,8,89,10904,8556,120,99,99,0,22,4,18,0,0,0,0,45,140,0,
2021-02-19,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,10868,5081,5787,3483,2160,1243,90,0,0,90,3378,2736,43,0,0,0,0,0,0,0,0,0,0,57,0,0,
2021-02-19,32,Provinsi Jawa Barat,3274,KOTA CIREBON,6243,4105,2138,514,385,99,2,1,0,1,3087,2578,36,0,0,0,0,0,0,0,0,0,0,282,562,0,
2021-02-19,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1143,648,492,7,1,1,5,624,542,24,0,0,0,0,0,0,0,0,0,0,11,0,0,
2021-02-19,32,Provinsi Jawa Barat,3213,KAB. SUBANG,474,424,50,5877,5803,12,19,19,0,0,2227,1675,14,0,0,0,0,0,0,0,0,0,0,0,41,0,
2021-02-19,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,14895,13198,1697,4499,3572,769,31,0,2,29,8514,7617,38,0,0,0,0,0,0,0,0,0,0,18,76,0,
2021-02-19,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4212,2438,1774,2311,1481,735,22,1,1,20,3383,2710,59,0,0,0,0,0,0,0,0,0,0,42,16,0,
2021-02-19,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,4608,3311,1297,6639,6085,509,138,31,17,90,4041,2971,34,0,0,0,0,0,0,0,0,0,0,35,34,0,
2021-02-19,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,3927,2990,91,0,0,0,0,0,0,0,0,0,0,0,28,25,
2021-02-19,32,Provinsi Jawa Barat,3216,KAB. BEKASI,22127,18192,3935,16610,10473,5786,531,406,60,65,16943,13702,60,236,150,86,7,2,5,0,0,0,0,489,83,0,
2021-02-19,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1772,851,916,32,0,0,32,1858,1593,37,0,0,0,21,21,0,2,0,0,2,0,0,0,
2021-02-20,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,2792,1886,895,12,0,1,11,3802,3745,54,0,0,0,93,93,0,0,0,0,0,12,52,0,
2021-02-20,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2361,1453,908,952,722,150,48,5,2,41,3800,3269,24,17,17,0,4,2,2,0,0,0,0,0,32,0,
2021-02-20,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2383,1703,570,19,4,2,13,1610,1384,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-20,32,Provinsi Jawa Barat,3276,KOTA DEPOK,26183,20538,5645,12318,10030,2043,32,0,25,7,32531,26257,322,0,0,0,0,0,0,0,0,0,0,0,312,0,
2021-02-20,32,Provinsi Jawa Barat,3209,KAB. CIREBON,6477,5573,904,529,381,46,18,0,1,17,5488,5686,172,0,0,0,0,0,0,0,0,0,0,1,14,0,
2021-02-20,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,24646,20100,4546,2231,42,2168,3,3,0,0,2384,1958,55,0,0,0,0,0,0,0,0,0,0,1,31,0,
2021-02-20,32,Provinsi Jawa Barat,3275,KOTA BEKASI,33425,31567,1858,15066,14207,549,1294,841,283,170,30046,27516,195,264,264,0,120,120,0,29,23,6,0,0,2,0,
2021-02-20,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,826,736,72,8,0,4,4,1008,600,1,0,0,0,0,0,0,0,0,0,0,0,12,0,
2021-02-20,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,7764,4519,3245,3576,1348,2193,43,19,15,9,3544,2639,16,0,0,0,0,0,0,0,0,0,0,0,98,0,
2021-02-20,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,18023,12637,5386,8265,7582,584,78,0,0,78,11340,9747,237,0,0,0,0,0,0,0,0,0,0,99,24,0,
2021-02-20,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,25893,19183,6710,19951,15204,4677,174,150,0,24,12349,10228,89,0,0,0,0,0,0,0,0,0,0,58,132,0,
2021-02-20,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,8351,5256,3095,1675,1375,277,66,0,0,66,1799,1499,39,0,0,0,0,0,0,0,0,0,0,5,0,0,
2021-02-20,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3156,2297,859,1989,1853,120,16,4,3,9,1870,1677,60,24,19,5,3,3,0,0,0,0,0,0,0,0,
2021-02-20,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,10313,7423,2890,2415,1560,854,26,2,0,24,3004,2172,42,0,0,0,0,0,0,0,0,0,0,34,18,0,
2021-02-20,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,9827,6461,168,0,0,0,0,0,0,0,0,0,0,0,62,0,
2021-02-20,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,8047,4381,3657,0,0,0,0,7107,5602,137,0,0,0,102,102,0,0,0,0,0,94,82,0,
2021-02-20,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-20,32,Provinsi Jawa Barat,3271,KOTA BOGOR,7996,5312,2684,4168,2752,1213,108,11,8,89,10953,8694,120,0,0,0,0,0,0,0,0,0,0,49,138,0,
2021-02-20,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,11190,5390,5800,3618,2160,1378,90,0,0,90,3427,2852,43,322,309,13,135,0,135,0,0,0,0,49,116,0,
2021-02-20,32,Provinsi Jawa Barat,3274,KOTA CIREBON,6243,4105,2138,514,385,99,2,1,0,1,3087,2580,36,0,0,0,0,0,0,0,0,0,0,0,2,0,
2021-02-20,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1149,654,492,14,2,4,8,624,553,24,0,0,0,6,6,0,7,1,3,3,0,11,0,
2021-02-20,32,Provinsi Jawa Barat,3213,KAB. SUBANG,474,424,50,5877,5803,12,19,19,0,0,2227,1676,14,0,0,0,0,0,0,0,0,0,0,0,1,0,
2021-02-20,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,14895,13198,1697,4499,3572,769,31,0,2,29,8530,7753,38,0,0,0,0,0,0,0,0,0,0,16,136,0,
2021-02-20,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4212,2438,1774,2311,1481,735,22,1,1,20,3393,2714,59,0,0,0,0,0,0,0,0,0,0,10,4,0,
2021-02-20,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,4608,3311,1297,6639,6085,509,138,31,17,90,4173,2999,34,0,0,0,0,0,0,0,0,0,0,132,28,0,
2021-02-20,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,3927,2990,96,0,0,0,0,0,0,0,0,0,0,0,0,5,
2021-02-20,32,Provinsi Jawa Barat,3216,KAB. BEKASI,22139,18193,3946,16627,10473,5803,531,406,60,65,17358,13923,60,12,1,11,17,0,17,0,0,0,0,415,221,0,
2021-02-20,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1773,852,916,32,0,0,32,1858,1593,37,0,0,0,1,1,0,0,0,0,0,0,0,0,
2021-02-21,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,2792,1886,895,12,0,1,11,3802,3772,54,0,0,0,0,0,0,0,0,0,0,0,27,0,
2021-02-21,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2361,1453,908,952,722,150,48,5,2,41,3800,3330,24,0,0,0,0,0,0,0,0,0,0,0,61,0,
2021-02-21,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2383,1703,570,19,4,2,13,1610,1561,2,0,0,0,0,0,0,0,0,0,0,0,177,0,
2021-02-21,32,Provinsi Jawa Barat,3276,KOTA DEPOK,26183,20538,5645,12318,10030,2043,32,0,25,7,32864,26448,322,0,0,0,0,0,0,0,0,0,0,333,191,0,
2021-02-21,32,Provinsi Jawa Barat,3209,KAB. CIREBON,6477,5573,904,529,381,46,18,0,1,17,5499,5688,172,0,0,0,0,0,0,0,0,0,0,11,2,0,
2021-02-21,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,24646,20100,4546,2231,42,2168,3,3,0,0,2396,1958,55,0,0,0,0,0,0,0,0,0,0,12,0,0,
2021-02-21,32,Provinsi Jawa Barat,3275,KOTA BEKASI,33425,31567,1858,15066,14207,549,1294,841,283,170,30046,27613,195,0,0,0,0,0,0,0,0,0,0,0,97,0,
2021-02-21,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,826,736,72,8,0,4,4,1026,713,1,0,0,0,0,0,0,0,0,0,0,18,113,0,
2021-02-21,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,7764,4519,3245,3576,1348,2193,43,19,15,9,3570,2754,16,0,0,0,0,0,0,0,0,0,0,26,115,0,
2021-02-21,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,18320,12869,5451,8265,7582,584,78,0,0,78,11430,9810,237,297,232,65,0,0,0,0,0,0,0,90,63,0,
2021-02-21,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,26070,19360,6710,19951,15204,4677,174,150,0,24,12456,10360,89,177,177,0,0,0,0,0,0,0,0,107,132,0,
2021-02-21,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,8421,5269,3152,1675,1375,277,66,0,0,66,1803,1499,39,70,13,57,0,0,0,0,0,0,0,4,0,0,
2021-02-21,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3156,2297,859,1989,1853,120,16,4,3,9,1870,1678,60,0,0,0,0,0,0,0,0,0,0,0,1,0,
2021-02-21,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,10402,7423,2979,2452,1597,854,26,2,0,24,3008,2205,42,89,0,89,37,37,0,0,0,0,0,4,33,0,
2021-02-21,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,9827,6639,168,0,0,0,0,0,0,0,0,0,0,0,178,0,
2021-02-21,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,8047,4381,3657,0,0,0,0,7107,5662,137,0,0,0,0,0,0,0,0,0,0,0,60,0,
2021-02-21,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-21,32,Provinsi Jawa Barat,3271,KOTA BOGOR,8330,5646,2684,4168,2752,1213,108,11,8,89,11042,8883,120,334,334,0,0,0,0,0,0,0,0,89,189,0,
2021-02-21,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,11190,5390,5800,3618,2160,1378,90,0,0,90,3494,2855,43,0,0,0,0,0,0,0,0,0,0,67,3,0,
2021-02-21,32,Provinsi Jawa Barat,3274,KOTA CIREBON,6243,4105,2138,514,385,99,2,1,0,1,3087,2580,36,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-21,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1149,654,492,14,2,4,8,624,553,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-21,32,Provinsi Jawa Barat,3213,KAB. SUBANG,474,424,50,5877,5803,12,19,19,0,0,2267,1677,14,0,0,0,0,0,0,0,0,0,0,40,1,0,
2021-02-21,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,14895,13198,1697,4499,3572,769,31,0,2,29,8562,7904,38,0,0,0,0,0,0,0,0,0,0,32,151,0,
2021-02-21,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4212,2438,1774,2311,1481,735,22,1,1,20,3396,2716,59,0,0,0,0,0,0,0,0,0,0,3,2,0,
2021-02-21,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,4608,3311,1297,6639,6085,509,138,31,17,90,4186,3020,34,0,0,0,0,0,0,0,0,0,0,13,21,0,
2021-02-21,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,3927,2990,100,0,0,0,0,0,0,0,0,0,0,0,0,4,
2021-02-21,32,Provinsi Jawa Barat,3216,KAB. BEKASI,22391,18293,4098,16688,10475,5862,531,406,60,65,17530,13929,60,252,100,152,61,2,59,0,0,0,0,172,6,0,
2021-02-21,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1776,852,919,33,0,0,33,1858,1593,37,0,0,0,3,0,3,1,0,0,1,0,0,0,
2021-02-22,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,2794,1886,897,12,0,1,11,3806,3838,54,0,0,0,2,0,2,0,0,0,0,4,66,0,
2021-02-22,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2363,1455,908,952,722,150,48,5,2,41,3802,3444,24,2,2,0,0,0,0,0,0,0,0,2,114,0,
2021-02-22,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2383,1703,570,19,4,2,13,1610,1561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-22,32,Provinsi Jawa Barat,3276,KOTA DEPOK,26183,20538,5645,12318,10030,2043,32,0,25,7,33956,26966,322,0,0,0,0,0,0,0,0,0,0,1092,518,0,
2021-02-22,32,Provinsi Jawa Barat,3209,KAB. CIREBON,6477,5573,904,529,381,46,18,0,1,17,5504,5783,172,0,0,0,0,0,0,0,0,0,0,5,95,0,
2021-02-22,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,24646,20100,4546,2231,42,2168,3,3,0,0,2421,2017,55,0,0,0,0,0,0,0,0,0,0,25,59,0,
2021-02-22,32,Provinsi Jawa Barat,3275,KOTA BEKASI,33425,31567,1858,15087,14228,549,1306,852,283,171,31280,27942,195,0,0,0,21,21,0,12,11,0,1,1234,329,0,
2021-02-22,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,826,736,72,8,0,4,4,1026,714,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
2021-02-22,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,7933,4519,3414,3576,1348,2193,43,19,15,9,3570,2878,16,169,0,169,0,0,0,0,0,0,0,0,124,0,
2021-02-22,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,18366,12915,5451,8265,7582,584,78,0,0,78,11521,9921,237,46,46,0,0,0,0,0,0,0,0,91,111,0,
2021-02-22,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,26070,19360,6710,19951,15204,4677,174,150,0,24,12573,10577,89,0,0,0,0,0,0,0,0,0,0,117,217,0,
2021-02-22,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,8459,5273,3186,1675,1375,277,66,0,0,66,1803,1501,39,38,4,34,0,0,0,0,0,0,0,0,2,0,
2021-02-22,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3172,2299,873,1990,1853,121,16,4,3,9,1897,1709,60,16,2,14,1,0,1,0,0,0,0,27,31,0,
2021-02-22,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,10402,7423,2979,2452,1597,854,26,2,0,24,3014,2215,42,0,0,0,0,0,0,0,0,0,0,6,10,0,
2021-02-22,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,9944,6909,168,0,0,0,0,0,0,0,0,0,0,117,270,0,
2021-02-22,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,8080,4391,3680,0,0,0,0,7170,5714,137,0,0,0,33,10,23,0,0,0,0,63,52,0,
2021-02-22,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-22,32,Provinsi Jawa Barat,3271,KOTA BOGOR,8380,5646,2734,4168,2752,1213,108,11,8,89,11126,9243,120,50,0,50,0,0,0,0,0,0,0,84,360,0,
2021-02-22,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,11538,5738,5800,3665,2160,1425,90,0,0,90,3516,2879,43,348,348,0,47,0,47,0,0,0,0,22,24,0,
2021-02-22,32,Provinsi Jawa Barat,3274,KOTA CIREBON,6243,4105,2138,514,385,99,2,1,0,1,3227,2589,36,0,0,0,0,0,0,0,0,0,0,140,9,0,
2021-02-22,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1149,654,492,15,2,4,9,652,567,24,0,0,0,0,0,0,1,0,0,1,28,14,0,
2021-02-22,32,Provinsi Jawa Barat,3213,KAB. SUBANG,474,424,50,5877,5803,12,19,19,0,0,2267,1768,14,0,0,0,0,0,0,0,0,0,0,0,91,0,
2021-02-22,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,14895,13198,1697,4499,3572,769,31,0,2,29,8575,8074,38,0,0,0,0,0,0,0,0,0,0,13,170,0,
2021-02-22,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4212,2438,1774,2311,1481,735,22,1,1,20,3406,2717,59,0,0,0,0,0,0,0,0,0,0,10,1,0,
2021-02-22,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,4608,3311,1297,6639,6085,509,138,31,17,90,4189,3037,34,0,0,0,0,0,0,0,0,0,0,3,17,0,
2021-02-22,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,4070,3136,116,0,0,0,0,0,0,0,0,0,0,143,146,16,
2021-02-22,32,Provinsi Jawa Barat,3216,KAB. BEKASI,22765,18667,4098,16744,10531,5862,531,406,60,65,18116,13930,60,374,374,0,56,56,0,0,0,0,0,586,1,0,
2021-02-22,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1776,852,919,33,0,0,33,1858,1593,37,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-23,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,2812,1904,897,12,0,1,11,3815,3838,54,0,0,0,18,18,0,0,0,0,0,9,0,0,
2021-02-23,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2377,1469,908,957,727,150,48,5,2,41,3803,3444,24,14,14,0,5,5,0,0,0,0,0,1,0,0,
2021-02-23,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2383,1703,570,19,4,2,13,1654,1608,2,0,0,0,0,0,0,0,0,0,0,44,47,0,
2021-02-23,32,Provinsi Jawa Barat,3276,KOTA DEPOK,26183,20538,5645,12318,10030,2043,32,0,25,7,34016,27163,322,0,0,0,0,0,0,0,0,0,0,60,197,0,
2021-02-23,32,Provinsi Jawa Barat,3209,KAB. CIREBON,6477,5573,904,529,381,46,18,0,1,17,5864,5792,172,0,0,0,0,0,0,0,0,0,0,360,9,0,
2021-02-23,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,24646,20100,4546,2231,42,2168,3,3,0,0,2456,2017,55,0,0,0,0,0,0,0,0,0,0,35,0,0,
2021-02-23,32,Provinsi Jawa Barat,3275,KOTA BEKASI,33569,31567,2002,15149,14290,549,1320,865,283,172,33720,28375,195,144,0,144,62,62,0,14,13,0,1,2440,433,0,
2021-02-23,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,826,736,72,8,0,4,4,1026,811,1,0,0,0,0,0,0,0,0,0,0,0,97,0,
2021-02-23,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,7933,4519,3414,3576,1348,2193,44,19,16,9,3608,3005,16,0,0,0,0,0,0,1,0,1,0,38,127,0,
2021-02-23,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,18547,13096,5451,8265,7582,584,78,0,0,78,11628,10025,237,181,181,0,0,0,0,0,0,0,0,107,104,0,
2021-02-23,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,26197,19487,6710,19951,15204,4677,174,150,0,24,12749,10710,89,127,127,0,0,0,0,0,0,0,0,176,133,0,
2021-02-23,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,8468,5273,3195,1675,1375,277,66,0,0,66,1817,1549,39,9,0,9,0,0,0,0,0,0,0,14,48,0,
2021-02-23,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3194,2321,873,1991,1854,121,16,4,3,9,1907,1724,60,22,22,0,1,1,0,0,0,0,0,10,15,0,
2021-02-23,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,10507,7528,2979,2492,1637,854,26,2,0,24,3043,2218,42,105,105,0,40,40,0,0,0,0,0,29,3,0,
2021-02-23,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,10077,7640,168,0,0,0,0,0,0,0,0,0,0,133,731,0,
2021-02-23,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,8117,4428,3680,0,0,0,0,7241,5738,137,0,0,0,37,37,0,0,0,0,0,71,24,0,
2021-02-23,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-23,32,Provinsi Jawa Barat,3271,KOTA BOGOR,8380,5646,2734,4168,2752,1213,108,11,8,89,11182,9245,120,0,0,0,0,0,0,0,0,0,0,56,2,0,
2021-02-23,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,11657,5857,5800,3723,2160,1483,90,0,0,90,3578,2905,43,119,119,0,58,0,58,0,0,0,0,62,26,0,
2021-02-23,32,Provinsi Jawa Barat,3274,KOTA CIREBON,6479,4243,2236,523,391,102,2,1,0,1,3285,2589,36,236,138,98,9,6,3,0,0,0,0,58,0,0,
2021-02-23,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1149,654,492,15,2,4,9,671,573,24,0,0,0,0,0,0,0,0,0,0,19,6,0,
2021-02-23,32,Provinsi Jawa Barat,3213,KAB. SUBANG,474,424,50,5877,5803,12,19,19,0,0,2267,1768,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-23,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,14895,13198,1697,4499,3572,769,31,0,2,29,8615,8080,38,0,0,0,0,0,0,0,0,0,0,40,6,0,
2021-02-23,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4212,2438,1774,2311,1481,735,22,1,1,20,3415,2735,59,0,0,0,0,0,0,0,0,0,0,9,18,0,
2021-02-23,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,4608,3311,1297,6639,6085,509,138,31,17,90,4249,3040,34,0,0,0,0,0,0,0,0,0,0,60,3,0,
2021-02-23,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,4080,3147,139,0,0,0,0,0,0,0,0,0,0,10,11,23,
2021-02-23,32,Provinsi Jawa Barat,3216,KAB. BEKASI,22867,18769,4098,16745,10531,5863,531,406,60,65,18609,13939,60,102,102,0,1,0,1,0,0,0,0,493,9,0,
2021-02-23,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1776,852,919,33,0,0,33,1858,1593,37,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-02-24,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,2825,1905,909,12,0,1,11,3817,3839,54,0,0,0,13,1,12,0,0,0,0,2,1,0,
2021-02-24,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2399,1491,908,963,733,150,48,5,2,41,3803,3445,24,22,22,0,6,6,0,0,0,0,0,0,1,0,
